gameId,playerName,shotMadeFlag,ShotRange,ShotClass
29900274,Antonio McDyess,1,13-17 Mid Range,Jumper
29900274,Brad Miller,1,00-02 At Rim,Layup
29900274,James Posey,0,00-02 At Rim,Drive
29900274,Brad Miller,1,00-02 At Rim,Dunk
29900274,Antonio McDyess,1,00-02 At Rim,Reb/Oop
29900274,Chauncey Billups,1,18-23 Long Jumper,Jumper
29900274,Brad Miller,0,00-02 At Rim,Layup
29900274,Chauncey Billups,0,24-27 Three,Jumper
29900274,Brad Miller,1,03-08 Near Rim,Jumper
29900274,Chauncey Billups,0,24-27 Three,Jumper
29900274,Chauncey Billups,0,24-27 Three,Jumper
29900274,Antonio McDyess,1,13-17 Mid Range,Jumper
29900274,Antonio McDyess,0,00-02 At Rim,Reb/Oop
29900274,Baron Davis,0,03-08 Near Rim,Jumper
29900274,Baron Davis,1,18-23 Long Jumper,Jumper
29900274,Antonio McDyess,1,00-02 At Rim,Dunk
29900274,Chauncey Billups,0,18-23 Long Jumper,Jumper
29900274,Antonio McDyess,0,13-17 Mid Range,Jumper
29900274,Baron Davis,0,00-02 At Rim,Layup
29900274,Baron Davis,1,00-02 At Rim,Reb/Oop
29900274,Baron Davis,0,00-02 At Rim,Layup
29900274,Baron Davis,1,00-02 At Rim,Layup
29900274,Antonio McDyess,0,00-02 At Rim,Reb/Oop
29900274,Baron Davis,1,00-02 At Rim,Drive
29900274,Chauncey Billups,0,03-08 Near Rim,Jumper
29900274,Baron Davis,1,00-02 At Rim,Drive
29900274,James Posey,1,00-02 At Rim,Layup
29900274,Baron Davis,1,00-02 At Rim,Drive
29900274,Brad Miller,1,00-02 At Rim,Layup
29900274,James Posey,0,24-27 Three,Jumper
29900274,James Posey,1,00-02 At Rim,Drive
29900274,Brad Miller,0,09-12 Short Range,Jumper
29900274,James Posey,1,00-02 At Rim,Dunk
29900274,Brad Miller,0,00-02 At Rim,Layup
29900274,Chauncey Billups,1,00-02 At Rim,Drive
29900274,James Posey,0,18-23 Long Jumper,Jumper
29900275,Jason Terry,1,18-23 Long Jumper,Jumper
29900275,Jason Terry,1,24-27 Three,Jumper
29900275,Jason Terry,0,24-27 Three,Jumper
29900275,Jason Terry,1,13-17 Mid Range,Jumper
29900275,Jason Terry,0,00-02 At Rim,Layup
29900275,Antawn Jamison,0,00-02 At Rim,Layup
29900275,Antawn Jamison,0,00-02 At Rim,Reb/Oop
29900275,Jason Terry,0,13-17 Mid Range,Jumper
29900275,Antawn Jamison,0,09-12 Short Range,Post
29900275,Antawn Jamison,1,00-02 At Rim,Reb/Oop
29900275,Antawn Jamison,1,03-08 Near Rim,Jumper
29900275,Antawn Jamison,0,00-02 At Rim,Layup
29900275,Antawn Jamison,0,13-17 Mid Range,Jumper
29900275,Antawn Jamison,0,09-12 Short Range,Jumper
29900275,Antawn Jamison,0,13-17 Mid Range,Jumper
29900275,Antawn Jamison,1,00-02 At Rim,Layup
29900275,Jason Terry,1,24-27 Three,Jumper
29900275,Jason Terry,0,24-27 Three,Jumper
29900275,Antawn Jamison,1,00-02 At Rim,Layup
29900275,Jason Terry,0,18-23 Long Jumper,Jumper
29900275,Antawn Jamison,1,00-02 At Rim,Dunk
29900275,Jason Terry,0,00-02 At Rim,Layup
29900275,Antawn Jamison,1,09-12 Short Range,Post
29900275,Antawn Jamison,1,09-12 Short Range,Jumper
29900275,Antawn Jamison,1,09-12 Short Range,Jumper
29900275,Jason Terry,0,24-27 Three,Jumper
29900275,Jason Terry,1,24-27 Three,Jumper
29900275,Jason Terry,0,13-17 Mid Range,Jumper
29900276,Vince Carter,0,13-17 Mid Range,Jumper
29900276,Ray Allen,0,00-02 At Rim,Layup
29900276,Vince Carter,0,09-12 Short Range,Jumper
29900276,Vince Carter,1,13-17 Mid Range,Jumper
29900276,Vince Carter,1,18-23 Long Jumper,Jumper
29900276,Vince Carter,0,13-17 Mid Range,Jumper
29900276,Ray Allen,1,18-23 Long Jumper,Jumper
29900276,Ray Allen,1,13-17 Mid Range,Jumper
29900276,Ray Allen,0,18-23 Long Jumper,Jumper
29900276,Ray Allen,0,18-23 Long Jumper,Jumper
29900276,Ray Allen,0,00-02 At Rim,Layup
29900276,Vince Carter,0,13-17 Mid Range,Jumper
29900276,Vince Carter,1,13-17 Mid Range,Jumper
29900276,Vince Carter,0,03-08 Near Rim,Jumper
29900276,Vince Carter,0,00-02 At Rim,Drive
29900276,Vince Carter,0,18-23 Long Jumper,Jumper
29900276,Ray Allen,0,18-23 Long Jumper,Jumper
29900276,Ray Allen,0,13-17 Mid Range,Jumper
29900276,Vince Carter,1,03-08 Near Rim,Post
29900276,Vince Carter,0,09-12 Short Range,Jumper
29900276,Vince Carter,1,00-02 At Rim,Reb/Oop
29900276,Vince Carter,0,13-17 Mid Range,Jumper
29900276,Vince Carter,1,00-02 At Rim,Drive
29900276,Ray Allen,1,00-02 At Rim,Layup
29900276,Ray Allen,0,00-02 At Rim,Drive
29900276,Vince Carter,0,18-23 Long Jumper,Jumper
29900276,Vince Carter,0,09-12 Short Range,Jumper
29900276,Ray Allen,1,00-02 At Rim,Dunk
29900276,Vince Carter,1,03-08 Near Rim,Jumper
29900276,Ray Allen,1,03-08 Near Rim,Jumper
29900276,Vince Carter,1,00-02 At Rim,Reb/Oop
29900276,Ray Allen,1,18-23 Long Jumper,Jumper
29900276,Vince Carter,0,00-02 At Rim,Reb/Oop
29900276,Vince Carter,0,00-02 At Rim,Reb/Oop
29900276,Vince Carter,1,00-02 At Rim,Layup
29900276,Ray Allen,0,00-02 At Rim,Drive
29900277,Grant Hill,1,13-17 Mid Range,Jumper
29900277,Jerry Stackhouse,1,24-27 Three,Jumper
29900277,Lamar Odom,0,13-17 Mid Range,Jumper
29900277,Grant Hill,0,13-17 Mid Range,Jumper
29900277,Grant Hill,0,00-02 At Rim,Layup
29900277,Grant Hill,0,00-02 At Rim,Layup
29900277,Lamar Odom,1,13-17 Mid Range,Jumper
29900277,Grant Hill,1,00-02 At Rim,Layup
29900277,Jerry Stackhouse,0,18-23 Long Jumper,Jumper
29900277,Grant Hill,1,00-02 At Rim,Drive
29900277,Grant Hill,1,13-17 Mid Range,Jumper
29900277,Jerry Stackhouse,0,24-27 Three,Jumper
29900277,Grant Hill,0,09-12 Short Range,Jumper
29900277,Jerry Stackhouse,0,00-02 At Rim,Layup
29900277,Lamar Odom,1,09-12 Short Range,Jumper
29900277,Jerry Stackhouse,1,00-02 At Rim,Layup
29900277,Grant Hill,1,24-27 Three,Jumper
29900277,Lamar Odom,0,00-02 At Rim,Layup
29900277,Jerry Stackhouse,1,00-02 At Rim,Dunk
29900277,Jerry Stackhouse,1,00-02 At Rim,Layup
29900277,Grant Hill,0,13-17 Mid Range,Jumper
29900277,Jerry Stackhouse,0,03-08 Near Rim,Jumper
29900277,Jerry Stackhouse,1,00-02 At Rim,Dunk
29900277,Jerry Stackhouse,1,09-12 Short Range,Jumper
29900277,Jerry Stackhouse,0,00-02 At Rim,Layup
29900277,Grant Hill,0,24-27 Three,Jumper
29900277,Jerry Stackhouse,0,18-23 Long Jumper,Jumper
29900277,Jerry Stackhouse,0,00-02 At Rim,Layup
29900277,Jerry Stackhouse,0,24-27 Three,Jumper
29900277,Grant Hill,1,00-02 At Rim,Layup
29900277,Jerry Stackhouse,0,00-02 At Rim,Layup
29900277,Lamar Odom,0,00-02 At Rim,Layup
29900277,Lamar Odom,0,00-02 At Rim,Layup
29900277,Lamar Odom,1,00-02 At Rim,Reb/Oop
29900277,Grant Hill,0,18-23 Long Jumper,Jumper
29900277,Lamar Odom,0,09-12 Short Range,Jumper
29900277,Lamar Odom,0,00-02 At Rim,Layup
29900277,Grant Hill,1,18-23 Long Jumper,Jumper
29900277,Grant Hill,0,00-02 At Rim,Layup
29900277,Grant Hill,0,00-02 At Rim,Layup
29900277,Grant Hill,0,13-17 Mid Range,Jumper
29900277,Grant Hill,1,00-02 At Rim,Drive
29900277,Grant Hill,1,00-02 At Rim,Drive
29900277,Grant Hill,0,13-17 Mid Range,Jumper
29900277,Grant Hill,1,00-02 At Rim,Layup
29900277,Grant Hill,0,13-17 Mid Range,Jumper
29900277,Lamar Odom,1,13-17 Mid Range,Jumper
29900277,Jerry Stackhouse,0,09-12 Short Range,Jumper
29900277,Lamar Odom,0,00-02 At Rim,Layup
29900277,Grant Hill,0,13-17 Mid Range,Jumper
29900277,Lamar Odom,1,00-02 At Rim,Reb/Oop
29900277,Jerry Stackhouse,1,00-02 At Rim,Dunk
29900277,Jerry Stackhouse,0,13-17 Mid Range,Jumper
29900278,Andre Miller,0,18-23 Long Jumper,Jumper
29900278,Al Harrington,1,00-02 At Rim,Layup
29900278,Andre Miller,0,03-08 Near Rim,Jumper
29900278,Andre Miller,1,03-08 Near Rim,Jumper
29900278,Al Harrington,0,00-02 At Rim,Layup
29900278,Al Harrington,1,00-02 At Rim,Layup
29900278,Al Harrington,1,00-02 At Rim,Dunk
29900278,Al Harrington,0,00-02 At Rim,Layup
29900278,Andre Miller,1,18-23 Long Jumper,Jumper
29900278,Andre Miller,0,13-17 Mid Range,Jumper
29900278,Al Harrington,0,03-08 Near Rim,Jumper
29900278,Andre Miller,0,13-17 Mid Range,Jumper
29900278,Al Harrington,1,09-12 Short Range,Jumper
29900278,Andre Miller,1,00-02 At Rim,Drive
29900278,Andre Miller,1,03-08 Near Rim,Drive
29900278,Andre Miller,0,24-27 Three,Jumper
29900279,Metta World Peace,0,47-94 Backcourt,Jumper
29900279,Metta World Peace,1,24-27 Three,Jumper
29900279,Metta World Peace,1,18-23 Long Jumper,Jumper
29900279,Elton Brand,1,09-12 Short Range,Jumper
29900279,Metta World Peace,0,03-08 Near Rim,Jumper
29900279,Elton Brand,0,13-17 Mid Range,Jumper
29900279,Elton Brand,0,09-12 Short Range,Jumper
29900279,Elton Brand,0,00-02 At Rim,Layup
29900279,Elton Brand,0,03-08 Near Rim,Jumper
29900279,Metta World Peace,0,24-27 Three,Jumper
29900279,Metta World Peace,0,24-27 Three,Jumper
29900279,Elton Brand,1,09-12 Short Range,Jumper
29900279,Elton Brand,0,09-12 Short Range,Jumper
29900279,Metta World Peace,1,00-02 At Rim,Drive
29900279,Elton Brand,0,09-12 Short Range,Jumper
29900279,Metta World Peace,1,13-17 Mid Range,Jumper
29900279,Elton Brand,0,03-08 Near Rim,Jumper
29900279,Elton Brand,0,00-02 At Rim,Dunk
29900279,Metta World Peace,0,35-46 Near Half,Jumper
29900279,Metta World Peace,0,13-17 Mid Range,Jumper
29900279,Elton Brand,0,03-08 Near Rim,Jumper
29900279,Elton Brand,0,09-12 Short Range,Jumper
29900279,Elton Brand,0,00-02 At Rim,Layup
29900279,Elton Brand,0,00-02 At Rim,Layup
29900279,Elton Brand,1,03-08 Near Rim,Jumper
29900279,Metta World Peace,0,24-27 Three,Jumper
29900279,Elton Brand,0,09-12 Short Range,Jumper
29900279,Elton Brand,1,03-08 Near Rim,Jumper
29900279,Metta World Peace,1,00-02 At Rim,Drive
29900279,Elton Brand,1,09-12 Short Range,Jumper
29900279,Elton Brand,1,00-02 At Rim,Layup
29900280,Rashard Lewis,0,24-27 Three,Jumper
29900280,Rashard Lewis,1,03-08 Near Rim,Jumper
29900280,Rashard Lewis,1,00-02 At Rim,Layup
29900280,Rashard Lewis,1,13-17 Mid Range,Jumper
29900280,Rashard Lewis,0,13-17 Mid Range,Jumper
29900280,Rashard Lewis,0,13-17 Mid Range,Jumper
29900281,Peja Stojakovic,0,13-17 Mid Range,Jumper
29900281,Peja Stojakovic,1,24-27 Three,Jumper
29900281,Anthony Carter,1,13-17 Mid Range,Jumper
29900281,Peja Stojakovic,0,18-23 Long Jumper,Jumper
29900281,Anthony Carter,1,00-02 At Rim,Layup
29900281,Anthony Carter,1,13-17 Mid Range,Jumper
29900281,Anthony Carter,0,03-08 Near Rim,Jumper
29900281,Peja Stojakovic,1,18-23 Long Jumper,Jumper
29900281,Anthony Carter,0,13-17 Mid Range,Jumper
29900281,Peja Stojakovic,0,03-08 Near Rim,Jumper
29900281,Peja Stojakovic,0,13-17 Mid Range,Jumper
29900281,Peja Stojakovic,0,13-17 Mid Range,Jumper
29900281,Peja Stojakovic,0,03-08 Near Rim,Jumper
29900281,Anthony Carter,0,03-08 Near Rim,Drive
29900283,Brad Miller,1,13-17 Mid Range,Jumper
29900283,Brad Miller,1,00-02 At Rim,Layup
29900283,Brad Miller,1,00-02 At Rim,Layup
29900283,Brad Miller,1,13-17 Mid Range,Jumper
29900283,Brad Miller,1,00-02 At Rim,Layup
29900283,Brad Miller,0,09-12 Short Range,Jumper
29900283,Brad Miller,1,00-02 At Rim,Dunk
29900283,Brad Miller,1,00-02 At Rim,Layup
29900283,Baron Davis,1,18-23 Long Jumper,Jumper
29900283,Brad Miller,0,09-12 Short Range,Jumper
29900283,Baron Davis,0,13-17 Mid Range,Jumper
29900283,Baron Davis,0,09-12 Short Range,Jumper
29900283,Brad Miller,0,09-12 Short Range,Jumper
29900283,Baron Davis,1,24-27 Three,Jumper
29900283,Baron Davis,1,00-02 At Rim,Drive
29900283,Brad Miller,1,00-02 At Rim,Dunk
29900283,Brad Miller,0,03-08 Near Rim,Layup
29900283,Brad Miller,0,00-02 At Rim,Layup
29900283,Brad Miller,0,00-02 At Rim,Layup
29900283,Brad Miller,0,03-08 Near Rim,Jumper
29900283,Baron Davis,0,09-12 Short Range,Jumper
29900283,Baron Davis,0,03-08 Near Rim,Jumper
29900283,Brad Miller,0,03-08 Near Rim,Jumper
29900283,Baron Davis,0,00-02 At Rim,Layup
29900283,Brad Miller,0,09-12 Short Range,Jumper
29900283,Brad Miller,1,03-08 Near Rim,Jumper
29900283,Baron Davis,0,03-08 Near Rim,Jumper
29900283,Baron Davis,0,00-02 At Rim,Layup
29900283,Brad Miller,0,00-02 At Rim,Layup
29900284,Metta World Peace,1,00-02 At Rim,Drive
29900284,Corey Maggette,1,13-17 Mid Range,Jumper
29900284,Elton Brand,1,03-08 Near Rim,Jumper
29900284,Corey Maggette,1,09-12 Short Range,Jumper
29900284,Elton Brand,0,13-17 Mid Range,Jumper
29900284,Metta World Peace,1,00-02 At Rim,Layup
29900284,Corey Maggette,1,09-12 Short Range,Jumper
29900284,Metta World Peace,0,03-08 Near Rim,Jumper
29900284,Corey Maggette,1,00-02 At Rim,Drive
29900284,Ben Wallace,0,00-02 At Rim,Drive
29900284,Metta World Peace,0,18-23 Long Jumper,Jumper
29900284,Metta World Peace,0,03-08 Near Rim,Jumper
29900284,Elton Brand,1,00-02 At Rim,Dunk
29900284,Metta World Peace,0,13-17 Mid Range,Jumper
29900284,Elton Brand,1,00-02 At Rim,Layup
29900284,Elton Brand,0,09-12 Short Range,Jumper
29900284,Metta World Peace,0,13-17 Mid Range,Jumper
29900284,Ben Wallace,1,00-02 At Rim,Dunk
29900284,Metta World Peace,0,13-17 Mid Range,Jumper
29900284,Ben Wallace,0,13-17 Mid Range,Jumper
29900284,Corey Maggette,1,00-02 At Rim,Reb/Oop
29900284,Metta World Peace,1,00-02 At Rim,Layup
29900284,Elton Brand,0,03-08 Near Rim,Jumper
29900284,Metta World Peace,1,24-27 Three,Jumper
29900284,Corey Maggette,0,13-17 Mid Range,Jumper
29900284,Corey Maggette,0,13-17 Mid Range,Jumper
29900284,Elton Brand,1,00-02 At Rim,Reb/Oop
29900284,Corey Maggette,1,18-23 Long Jumper,Jumper
29900284,Metta World Peace,0,00-02 At Rim,Drive
29900284,Metta World Peace,0,18-23 Long Jumper,Jumper
29900284,Corey Maggette,1,00-02 At Rim,Dunk
29900284,Elton Brand,0,09-12 Short Range,Jumper
29900284,Corey Maggette,0,00-02 At Rim,Dunk
29900284,Metta World Peace,0,13-17 Mid Range,Jumper
29900284,Metta World Peace,0,18-23 Long Jumper,Jumper
29900284,Metta World Peace,0,13-17 Mid Range,Jumper
29900284,Metta World Peace,1,18-23 Long Jumper,Jumper
29900284,Corey Maggette,0,18-23 Long Jumper,Jumper
29900284,Metta World Peace,0,24-27 Three,Jumper
29900284,Anthony Parker,0,18-23 Long Jumper,Jumper
29900284,Metta World Peace,1,13-17 Mid Range,Jumper
29900284,Metta World Peace,1,13-17 Mid Range,Jumper
29900284,Metta World Peace,1,18-23 Long Jumper,Jumper
29900284,Elton Brand,1,00-02 At Rim,Layup
29900284,Elton Brand,1,03-08 Near Rim,Jumper
29900284,Elton Brand,0,09-12 Short Range,Jumper
29900284,Corey Maggette,0,18-23 Long Jumper,Jumper
29900285,Andre Miller,0,00-02 At Rim,Jumper
29900285,Jason Terry,0,35-46 Near Half,Jumper
29900285,Jason Terry,0,24-27 Three,Jumper
29900285,Jason Terry,0,13-17 Mid Range,Jumper
29900285,Andre Miller,0,00-02 At Rim,Layup
29900285,Andre Miller,1,03-08 Near Rim,Jumper
29900285,Andre Miller,0,03-08 Near Rim,Jumper
29900285,Jason Terry,1,13-17 Mid Range,Jumper
29900285,Andre Miller,0,18-23 Long Jumper,Jumper
29900285,Jason Terry,0,18-23 Long Jumper,Jumper
29900285,Jason Terry,1,24-27 Three,Jumper
29900285,Jason Terry,1,03-08 Near Rim,Jumper
29900285,Jason Terry,0,24-27 Three,Jumper
29900285,Andre Miller,1,09-12 Short Range,Jumper
29900286,Al Harrington,0,18-23 Long Jumper,Jumper
29900286,Lamar Odom,0,35-46 Near Half,Jumper
29900286,Al Harrington,1,03-08 Near Rim,Jumper
29900286,Al Harrington,1,00-02 At Rim,Layup
29900286,Lamar Odom,1,03-08 Near Rim,Post
29900286,Al Harrington,0,18-23 Long Jumper,Jumper
29900286,Lamar Odom,0,03-08 Near Rim,Jumper
29900286,Al Harrington,1,00-02 At Rim,Dunk
29900286,Lamar Odom,1,00-02 At Rim,Drive
29900286,Lamar Odom,0,03-08 Near Rim,Jumper
29900286,Lamar Odom,0,00-02 At Rim,Layup
29900286,Lamar Odom,0,09-12 Short Range,Jumper
29900286,Lamar Odom,0,09-12 Short Range,Jumper
29900286,Lamar Odom,0,00-02 At Rim,Reb/Oop
29900286,Lamar Odom,0,24-27 Three,Jumper
29900286,Al Harrington,1,03-08 Near Rim,Jumper
29900286,Lamar Odom,0,18-23 Long Jumper,Jumper
29900286,Jeff Foster,1,00-02 At Rim,Reb/Oop
29900286,Jeff Foster,1,00-02 At Rim,Layup
29900286,Lamar Odom,0,03-08 Near Rim,Jumper
29900286,Lamar Odom,1,00-02 At Rim,Layup
29900286,Lamar Odom,0,03-08 Near Rim,Jumper
29900287,Antonio McDyess,0,18-23 Long Jumper,Jumper
29900287,Antonio McDyess,0,00-02 At Rim,Dunk
29900287,James Posey,0,24-27 Three,Jumper
29900287,Chauncey Billups,1,13-17 Mid Range,Jumper
29900287,Ray Allen,0,18-23 Long Jumper,Jumper
29900287,Antonio McDyess,0,09-12 Short Range,Jumper
29900287,Ray Allen,0,24-27 Three,Jumper
29900287,Ray Allen,0,00-02 At Rim,Layup
29900287,James Posey,0,13-17 Mid Range,Jumper
29900287,Chauncey Billups,0,00-02 At Rim,Layup
29900287,Antonio McDyess,1,00-02 At Rim,Dunk
29900287,Ray Allen,1,09-12 Short Range,Jumper
29900287,Ray Allen,0,13-17 Mid Range,Jumper
29900287,Antonio McDyess,1,13-17 Mid Range,Jumper
29900287,Antonio McDyess,1,00-02 At Rim,Layup
29900287,James Posey,1,24-27 Three,Jumper
29900287,Chauncey Billups,0,18-23 Long Jumper,Jumper
29900287,James Posey,0,18-23 Long Jumper,Jumper
29900287,Antonio McDyess,1,00-02 At Rim,Reb/Oop
29900287,Antonio McDyess,0,13-17 Mid Range,Jumper
29900287,James Posey,0,24-27 Three,Jumper
29900287,Ray Allen,0,00-02 At Rim,Layup
29900287,Antonio McDyess,0,00-02 At Rim,Reb/Oop
29900287,Ray Allen,1,13-17 Mid Range,Jumper
29900287,Ray Allen,0,13-17 Mid Range,Jumper
29900287,Ray Allen,1,24-27 Three,Jumper
29900287,Ray Allen,0,00-02 At Rim,Dunk
29900287,James Posey,0,00-02 At Rim,Layup
29900287,Ray Allen,1,09-12 Short Range,Jumper
29900287,Antonio McDyess,0,09-12 Short Range,Jumper
29900287,Ray Allen,1,18-23 Long Jumper,Jumper
29900287,Ray Allen,0,18-23 Long Jumper,Jumper
29900287,Ray Allen,1,09-12 Short Range,Jumper
29900287,Ray Allen,1,24-27 Three,Jumper
29900287,Antonio McDyess,0,03-08 Near Rim,Post
29900287,Antonio McDyess,0,00-02 At Rim,Reb/Oop
29900287,Ray Allen,0,13-17 Mid Range,Jumper
29900287,Ray Allen,0,00-02 At Rim,Layup
29900287,James Posey,1,24-27 Three,Jumper
29900287,Antonio McDyess,1,00-02 At Rim,Layup
29900287,James Posey,1,24-27 Three,Jumper
29900287,Ray Allen,0,18-23 Long Jumper,Jumper
29900287,Antonio McDyess,1,00-02 At Rim,Layup
29900287,Ray Allen,0,18-23 Long Jumper,Jumper
29900287,James Posey,1,00-02 At Rim,Dunk
29900287,Ray Allen,1,09-12 Short Range,Jumper
29900287,Ray Allen,1,28-34 Deep,Jumper
29900287,Antonio McDyess,0,00-02 At Rim,Layup
29900287,Antonio McDyess,0,13-17 Mid Range,Jumper
29900287,Antonio McDyess,0,00-02 At Rim,Layup
29900287,Chauncey Billups,0,24-27 Three,Jumper
29900287,Ray Allen,0,00-02 At Rim,Dunk
29900287,Antonio McDyess,1,00-02 At Rim,Layup
29900287,Ray Allen,0,18-23 Long Jumper,Jumper
29900287,James Posey,1,24-27 Three,Jumper
29900288,Joe Smith,0,03-08 Near Rim,Jumper
29900288,Joe Smith,0,09-12 Short Range,Jumper
29900288,Joe Smith,1,09-12 Short Range,Post
29900288,Antawn Jamison,1,00-02 At Rim,Layup
29900288,Kevin Garnett,0,13-17 Mid Range,Jumper
29900288,Kevin Garnett,0,03-08 Near Rim,Jumper
29900288,Antawn Jamison,1,00-02 At Rim,Drive
29900288,Joe Smith,1,00-02 At Rim,Layup
29900288,Antawn Jamison,0,13-17 Mid Range,Jumper
29900288,Joe Smith,0,13-17 Mid Range,Jumper
29900288,Antawn Jamison,1,00-02 At Rim,Drive
29900288,Kevin Garnett,0,03-08 Near Rim,Jumper
29900288,Kevin Garnett,1,00-02 At Rim,Layup
29900288,Antawn Jamison,1,00-02 At Rim,Layup
29900288,Antawn Jamison,0,13-17 Mid Range,Jumper
29900288,Joe Smith,1,13-17 Mid Range,Jumper
29900288,Kevin Garnett,0,18-23 Long Jumper,Jumper
29900288,Antawn Jamison,1,00-02 At Rim,Drive
29900288,Kevin Garnett,0,24-27 Three,Jumper
29900288,Kevin Garnett,0,00-02 At Rim,Layup
29900288,Kevin Garnett,0,13-17 Mid Range,Jumper
29900288,Joe Smith,0,09-12 Short Range,Jumper
29900288,Antawn Jamison,0,13-17 Mid Range,Jumper
29900288,Joe Smith,1,18-23 Long Jumper,Jumper
29900288,Kevin Garnett,0,00-02 At Rim,Layup
29900288,Kevin Garnett,0,13-17 Mid Range,Jumper
29900288,Antawn Jamison,0,13-17 Mid Range,Jumper
29900288,Joe Smith,0,03-08 Near Rim,Post
29900288,Antawn Jamison,0,09-12 Short Range,Jumper
29900288,Joe Smith,0,13-17 Mid Range,Jumper
29900288,Kevin Garnett,0,18-23 Long Jumper,Jumper
29900288,Kevin Garnett,0,03-08 Near Rim,Jumper
29900288,Kevin Garnett,0,13-17 Mid Range,Jumper
29900288,Kevin Garnett,1,03-08 Near Rim,Jumper
29900288,Antawn Jamison,1,03-08 Near Rim,Jumper
29900288,Kevin Garnett,1,00-02 At Rim,Dunk
29900288,Antawn Jamison,1,00-02 At Rim,Reb/Oop
29900288,Kevin Garnett,1,13-17 Mid Range,Jumper
29900288,Joe Smith,1,00-02 At Rim,Layup
29900288,Kevin Garnett,0,13-17 Mid Range,Jumper
29900288,Antawn Jamison,1,03-08 Near Rim,Post
29900288,Kevin Garnett,1,00-02 At Rim,Layup
29900288,Kevin Garnett,0,18-23 Long Jumper,Jumper
29900288,Kevin Garnett,0,09-12 Short Range,Post
29900289,Dirk Nowitzki,1,13-17 Mid Range,Jumper
29900289,Dirk Nowitzki,0,13-17 Mid Range,Jumper
29900289,Jason Kidd,1,13-17 Mid Range,Jumper
29900289,Jason Kidd,0,24-27 Three,Jumper
29900289,Jason Kidd,0,00-02 At Rim,Jumper
29900289,Dirk Nowitzki,1,13-17 Mid Range,Jumper
29900289,Jason Kidd,0,00-02 At Rim,Jumper
29900289,Dirk Nowitzki,1,09-12 Short Range,Jumper
29900289,Dirk Nowitzki,0,13-17 Mid Range,Jumper
29900289,Jason Kidd,0,03-08 Near Rim,Jumper
29900289,Jason Kidd,0,00-02 At Rim,Drive
29900289,Jason Kidd,1,00-02 At Rim,Reb/Oop
29900289,Dirk Nowitzki,1,00-02 At Rim,Drive
29900289,Jason Kidd,0,18-23 Long Jumper,Jumper
29900289,Dirk Nowitzki,1,13-17 Mid Range,Jumper
29900289,Jason Kidd,0,24-27 Three,Jumper
29900289,Jason Kidd,0,28-34 Deep,Jumper
29900289,Dirk Nowitzki,1,13-17 Mid Range,Jumper
29900289,Jason Kidd,1,13-17 Mid Range,Jumper
29900289,Jason Kidd,0,18-23 Long Jumper,Jumper
29900289,Dirk Nowitzki,1,00-02 At Rim,Layup
29900289,Jason Kidd,1,00-02 At Rim,Drive
29900289,Dirk Nowitzki,1,24-27 Three,Jumper
29900289,Jason Kidd,0,13-17 Mid Range,Jumper
29900289,Jason Kidd,1,18-23 Long Jumper,Jumper
29900289,Jason Kidd,1,24-27 Three,Jumper
29900289,Jason Kidd,0,28-34 Deep,Jumper
29900289,Jason Kidd,0,13-17 Mid Range,Jumper
29900289,Jason Kidd,1,00-02 At Rim,Drive
29900289,Jason Kidd,0,09-12 Short Range,Jumper
29900289,Dirk Nowitzki,0,03-08 Near Rim,Jumper
29900290,Tim Duncan,1,13-17 Mid Range,Jumper
29900290,Tim Duncan,0,09-12 Short Range,Jumper
29900290,Tim Duncan,1,09-12 Short Range,Jumper
29900290,Juwan Howard,0,13-17 Mid Range,Jumper
29900290,Juwan Howard,0,00-02 At Rim,Layup
29900290,Tim Duncan,1,13-17 Mid Range,Jumper
29900290,Juwan Howard,1,03-08 Near Rim,Jumper
29900290,Tim Duncan,0,13-17 Mid Range,Jumper
29900290,Juwan Howard,0,09-12 Short Range,Jumper
29900290,Tim Duncan,1,00-02 At Rim,Dunk
29900290,Tim Duncan,0,09-12 Short Range,Jumper
29900290,Juwan Howard,1,00-02 At Rim,Dunk
29900290,Juwan Howard,0,00-02 At Rim,Layup
29900290,Tim Duncan,1,03-08 Near Rim,Jumper
29900290,Juwan Howard,0,00-02 At Rim,Layup
29900290,Juwan Howard,1,09-12 Short Range,Jumper
29900290,Tim Duncan,1,00-02 At Rim,Reb/Oop
29900290,Tim Duncan,1,13-17 Mid Range,Jumper
29900290,Juwan Howard,1,03-08 Near Rim,Jumper
29900290,Tim Duncan,0,09-12 Short Range,Jumper
29900290,Juwan Howard,0,09-12 Short Range,Jumper
29900290,Tim Duncan,0,13-17 Mid Range,Jumper
29900290,Tim Duncan,0,03-08 Near Rim,Jumper
29900290,Tim Duncan,0,03-08 Near Rim,Jumper
29900290,Tim Duncan,1,03-08 Near Rim,Jumper
29900290,Tim Duncan,0,13-17 Mid Range,Jumper
29900290,Juwan Howard,0,00-02 At Rim,Layup
29900290,Tim Duncan,0,03-08 Near Rim,Jumper
29900290,Juwan Howard,1,09-12 Short Range,Jumper
29900290,Juwan Howard,0,13-17 Mid Range,Jumper
29900290,Juwan Howard,0,09-12 Short Range,Jumper
29900291,Peja Stojakovic,0,18-23 Long Jumper,Jumper
29900291,Jermaine ONeal,1,09-12 Short Range,Jumper
29900291,Peja Stojakovic,0,18-23 Long Jumper,Jumper
29900291,Jermaine ONeal,0,03-08 Near Rim,Jumper
